node,alpha,method,runtime_ratio,operation_ratio
0,0.001,appr,7.728318614051703,11.377262565586886
0,0.001,locgd,4.020686556324338,7.58143259466426
0,0.0015848931924611,appr,9.018253673013666,9.150553965236144
0,0.0015848931924611,locgd,12.416466284855735,6.049828436629385
0,0.0025118864315095,appr,4.674123725223357,7.484825906172933
0,0.0025118864315095,locgd,3.7303834931992337,4.798134410616046
0,0.0039810717055349,appr,5.237793495597225,6.13662136425317
0,0.0039810717055349,locgd,2.763799272359208,3.7524193704325617
0,0.0063095734448019,appr,3.7033468846764026,5.069888993695322
0,0.0063095734448019,locgd,3.437561112782346,3.0614305076885286
0,0.01,appr,2.6541488312702626,4.185814269536256
0,0.01,locgd,1.8474824979306663,2.5725475274685907
0,0.0158489319246111,appr,2.629586759086968,3.4792955264625163
0,0.0158489319246111,locgd,2.53454713785644,2.175094948633869
0,0.0251188643150958,appr,2.4757893342090003,3.006240959650265
0,0.0251188643150958,locgd,2.076761881951426,1.832273845483134
0,0.0398107170553497,appr,3.4145448737123822,2.5226794790361606
0,0.0398107170553497,locgd,2.0521579763544318,1.5223152132099473
0,0.0630957344480193,appr,2.4458895453952407,2.2652079942088608
0,0.0630957344480193,locgd,1.2253384557975195,1.158870922585451
0,0.1,appr,1.505613755600341,1.9410913256340498
0,0.1,locgd,1.5437947923468711,0.8827546525835781
27,0.001,appr,7.559446810899787,11.394377539132709
27,0.001,locgd,6.480695307468102,7.5659436537903035
27,0.0015848931924611,appr,22.929627304236757,9.203108738220667
27,0.0015848931924611,locgd,18.029710847163905,5.995912327957561
27,0.0025118864315095,appr,7.39522089724891,7.579323454571835
27,0.0025118864315095,locgd,4.297302745114628,4.767982999356381
27,0.0039810717055349,appr,4.355842073249146,6.098812386376689
27,0.0039810717055349,locgd,3.4365504720135482,3.6760418562942774
27,0.0063095734448019,appr,4.008356011712009,4.987342511962125
27,0.0063095734448019,locgd,3.3793007457720554,3.069117800550437
27,0.01,appr,2.813046282992479,4.13614000435304
27,0.01,locgd,2.086762285618493,2.5156341301962377
27,0.0158489319246111,appr,3.186506765583222,3.4654147801283535
27,0.0158489319246111,locgd,2.4824442522489822,2.1283293116377053
27,0.0251188643150958,appr,2.4803910403171807,2.743873022168655
27,0.0251188643150958,locgd,2.2439545117779205,1.7764154679655846
27,0.0398107170553497,appr,1.9034311578860594,2.429487266913689
27,0.0398107170553497,locgd,1.2401569142328162,1.3816023686835162
27,0.0630957344480193,appr,1.8631355169633865,2.1785934559961073
27,0.0630957344480193,locgd,1.1272021300055106,1.121288496068818
27,0.1,appr,1.8070500707292367,1.9130639900935196
27,0.1,locgd,0.8067547229173755,0.8808783036400477
28,0.001,appr,6.955193995782055,11.40880562211427
28,0.001,locgd,6.468931850943972,7.552080133539535
28,0.0015848931924611,appr,19.068225868012252,9.224396010025888
28,0.0015848931924611,locgd,16.515585480993508,6.037292467305708
28,0.0025118864315095,appr,5.34671330389377,7.480908297437876
28,0.0025118864315095,locgd,5.648715777760272,4.761821520863192
28,0.0039810717055349,appr,4.604239436567079,6.08984501246328
28,0.0039810717055349,locgd,4.071333815746739,3.6944705430578524
28,0.0063095734448019,appr,4.39255785976563,4.942876480398241
28,0.0063095734448019,locgd,3.0357196713159764,3.0628046429328584
28,0.01,appr,1.8535273475932608,4.189087023865256
28,0.01,locgd,2.765139426268013,2.5724199563976016
28,0.0158489319246111,appr,2.7677886087022605,3.535017086863315
28,0.0158489319246111,locgd,2.9118947833708355,2.1736947942379388
28,0.0251188643150958,appr,2.250160854299209,2.9421661923739193
28,0.0251188643150958,locgd,2.4693026023987183,1.8331100174679624
28,0.0398107170553497,appr,4.678991718971215,2.4487908255004074
28,0.0398107170553497,locgd,2.37053969296263,1.4687801830742702
28,0.0630957344480193,appr,1.3660876785566731,2.1541634880094236
28,0.0630957344480193,locgd,0.8462794694234959,1.143046982238762
28,0.1,appr,1.2417116473036405,1.9451388617822032
28,0.1,locgd,0.8902898990147201,0.8551142081187385
31,0.001,appr,6.876266798195146,11.690097661451324
31,0.001,locgd,5.244524802460604,7.765200088571927
31,0.0015848931924611,appr,28.82212497049984,9.471439554205864
31,0.0015848931924611,locgd,19.30768458236065,6.245709517181604
31,0.0025118864315095,appr,16.49306031335072,7.975060154806203
31,0.0025118864315095,locgd,13.326920131118296,5.01866721885034
31,0.0039810717055349,appr,3.099926353123792,6.677649238808637
31,0.0039810717055349,locgd,2.575300941891755,4.079659458871306
31,0.0063095734448019,appr,6.132948354747988,5.6243631008310295
31,0.0063095734448019,locgd,4.996648195673544,3.414797473263644
31,0.01,appr,4.578132800151685,4.865959646181419
31,0.01,locgd,4.8298123167751585,2.915521598561962
31,0.0158489319246111,appr,3.496469073449719,3.966149918972069
31,0.0158489319246111,locgd,2.09885562356914,2.3943547760340187
31,0.0251188643150958,appr,2.413847338374105,3.161152748929778
31,0.0251188643150958,locgd,1.6112356734210354,1.7885496579640752
31,0.0398107170553497,appr,2.016059294507563,2.3701726356871298
31,0.0398107170553497,locgd,0.8928369272213094,1.1590457280719204
31,0.0630957344480193,appr,2.0301797605681426,1.4074516018080714
31,0.0630957344480193,locgd,1.2999398403761266,0.765168928292339
31,0.1,appr,1.2221017351584471,0.9858080753770442
31,0.1,locgd,0.4371691010302919,0.6108422218720289
44,0.001,appr,8.148339725922682,11.414041950570754
44,0.001,locgd,4.739832848116716,7.604183579106506
44,0.0015848931924611,appr,7.543584759544402,9.247382556720252
44,0.0015848931924611,locgd,6.800892764711689,6.018478140543249
44,0.0025118864315095,appr,6.278401074685727,7.602235485795724
44,0.0025118864315095,locgd,6.392283285489996,4.815025690990365
44,0.0039810717055349,appr,5.5440690369798835,6.279151371660228
44,0.0039810717055349,locgd,4.6852501324140965,3.7912136788292803
44,0.0063095734448019,appr,4.662199931611365,5.168651533533718
44,0.0063095734448019,locgd,4.336642648594948,3.15877089898338
44,0.01,appr,3.399648989660274,4.372612380655783
44,0.01,locgd,3.2744810457476143,2.6758010935146537
44,0.0158489319246111,appr,2.313975377046097,3.70738727457549
44,0.0158489319246111,locgd,1.6413813486147772,2.2682124999695406
44,0.0251188643150958,appr,2.739649475294698,3.1162974099065766
44,0.0251188643150958,locgd,1.932384278219565,1.976612892573123
44,0.0398107170553497,appr,2.0344017281914493,2.69101303827218
44,0.0398107170553497,locgd,1.6182204681334478,1.579221866398762
44,0.0630957344480193,appr,1.0062204136571968,2.111972110516229
44,0.0630957344480193,locgd,0.6283025856252014,1.0533005806771196
44,0.1,appr,2.895186097396223,1.537266948574226
44,0.1,locgd,0.8375637752514643,0.6823141366177775
50,0.001,appr,8.004236229336842,11.451152476767001
50,0.001,locgd,3.7054480753968386,7.5791722598585345
50,0.0015848931924611,appr,7.552892432662204,9.228299833771187
50,0.0015848931924611,locgd,6.776342972976783,6.0418794411480965
50,0.0025118864315095,appr,6.601606349931934,7.438759631388959
50,0.0025118864315095,locgd,5.8650416194626604,4.7710179926025
50,0.0039810717055349,appr,3.8859013801413984,6.183395845439933
50,0.0039810717055349,locgd,3.781399068734271,3.7301352857263206
50,0.0063095734448019,appr,3.0598820941279956,5.090783730410366
50,0.0063095734448019,locgd,2.202609417698375,3.0679087199880852
50,0.01,appr,5.018694432054715,4.214410268710727
50,0.01,locgd,3.2568977202405183,2.5853371272033825
50,0.0158489319246111,appr,4.12413633640638,3.513536718297328
50,0.0158489319246111,locgd,3.657758858121912,2.1939021777165397
50,0.0251188643150958,appr,1.867031642226292,2.9841218925462605
50,0.0251188643150958,locgd,2.56487490489424,1.8160733319050357
50,0.0398107170553497,appr,2.4386511470430556,2.5689394156979133
50,0.0398107170553497,locgd,1.27283613324788,1.4854956374159276
50,0.0630957344480193,appr,2.15338437806978,2.2976275175708794
50,0.0630957344480193,locgd,2.150476103559827,1.1304235221624432
50,0.1,appr,1.443916356636464,1.7727333893518433
50,0.1,locgd,1.1064577481426707,0.7594772661889457
67,0.001,appr,8.296267224115768,11.477778488734973
67,0.001,locgd,3.914863396342259,7.5877135715900215
67,0.0015848931924611,appr,6.274615346250376,9.292888322489405
67,0.0015848931924611,locgd,8.351058652100535,6.059064903206817
67,0.0025118864315095,appr,6.955387282422114,7.597088985579514
67,0.0025118864315095,locgd,4.777776952733436,4.824803703123782
67,0.0039810717055349,appr,4.874669896584018,6.28821059802432
67,0.0039810717055349,locgd,2.84942919833124,3.8821654095424165
67,0.0063095734448019,appr,4.6440049812073685,5.128655478719697
67,0.0063095734448019,locgd,2.860766121718528,3.128174802132822
67,0.01,appr,3.8299982247063378,4.380791514031476
67,0.01,locgd,2.6813484445273916,2.6833065820071624
67,0.0158489319246111,appr,3.1141517596982426,3.783480525422333
67,0.0158489319246111,locgd,3.085974140015888,2.3131505780348425
67,0.0251188643150958,appr,2.2397429103936384,3.2082878011379563
67,0.0251188643150958,locgd,1.5568973466580285,1.8860699774290068
67,0.0398107170553497,appr,2.03312974511341,2.6724592015430226
67,0.0398107170553497,locgd,1.792460192924609,1.3728453277489645
67,0.0630957344480193,appr,1.2624580736750022,1.8807445317366833
67,0.0630957344480193,locgd,0.8626180005487271,0.9364443421704973
67,0.1,appr,1.0313423915433992,1.1731787805580671
67,0.1,locgd,0.733173845213921,0.7141828916526547
68,0.001,appr,7.727711494937938,11.38396628034941
68,0.001,locgd,4.430854222331233,7.560378111421235
68,0.0015848931924611,appr,21.2967449065896,9.16868711322051
68,0.0015848931924611,locgd,17.65562564678055,6.050784000619336
68,0.0025118864315095,appr,6.649168617141305,7.5155234902811765
68,0.0025118864315095,locgd,4.048723080671203,4.813172617043818
68,0.0039810717055349,appr,4.824567210141649,6.060363474327309
68,0.0039810717055349,locgd,3.729308256034133,3.696918450940632
68,0.0063095734448019,appr,3.866536814806359,5.102272347930819
68,0.0063095734448019,locgd,3.556540542282828,3.133205005586077
68,0.01,appr,2.90236123874044,4.287801309773365
68,0.01,locgd,2.422948618830958,2.6312749903270296
68,0.0158489319246111,appr,1.8230026792144758,3.6603932676217306
68,0.0158489319246111,locgd,2.356646782773763,2.2530937731860137
68,0.0251188643150958,appr,2.2441539469025025,3.0847613187164513
68,0.0251188643150958,locgd,1.936194806507396,1.7961396114817896
68,0.0398107170553497,appr,1.8133284192769883,2.6524586464824433
68,0.0398107170553497,locgd,2.184927510315973,1.4806170419293316
68,0.0630957344480193,appr,1.9519514461303773,2.2132059540795526
68,0.0630957344480193,locgd,1.2750272648049636,1.1598138210489701
68,0.1,appr,3.7607168094429877,1.804107808011339
68,0.1,locgd,0.5139458051836108,0.8558833821995114
84,0.001,appr,7.2841536397223665,11.401123488341877
84,0.001,locgd,4.434541037257719,7.550682936573637
84,0.0015848931924611,appr,8.308348423020703,9.275891080923778
84,0.0015848931924611,locgd,9.30907313795682,6.02134484764122
84,0.0025118864315095,appr,5.774077592832098,7.593099057074237
84,0.0025118864315095,locgd,5.093539468516192,4.795193542242479
84,0.0039810717055349,appr,3.8828118608016102,6.242201558456846
84,0.0039810717055349,locgd,3.9578353715403596,3.851832886172463
84,0.0063095734448019,appr,4.6953074733309546,5.214467510935589
84,0.0063095734448019,locgd,4.476200540670818,3.118034776877487
84,0.01,appr,3.215526333557542,4.313002758959402
84,0.01,locgd,2.4305604337052387,2.667486468247172
84,0.0158489319246111,appr,3.8346641283660294,3.7473415422786296
84,0.0158489319246111,locgd,2.47446774449276,2.221028029562567
84,0.0251188643150958,appr,3.0508511538038072,3.1538157280847865
84,0.0251188643150958,locgd,2.2238003847096417,1.865639382023716
84,0.0398107170553497,appr,2.2896213184875047,2.6722864076332526
84,0.0398107170553497,locgd,1.4103677667717096,1.4702884628917603
84,0.0630957344480193,appr,1.6214746781320044,2.1424118338841422
84,0.0630957344480193,locgd,1.2287758279375258,1.0356618990551831
84,0.1,appr,1.7347060611650582,1.3008151956878735
84,0.1,locgd,0.5944683908115413,0.6884989249330625
100,0.001,appr,7.198452965879374,11.415193712655705
100,0.001,locgd,4.957188807245318,7.582891506087864
100,0.0015848931924611,appr,7.853560765049447,9.161992490515468
100,0.0015848931924611,locgd,7.539025680795924,5.9966826472313794
100,0.0025118864315095,appr,6.012400782634039,7.50453538827706
100,0.0025118864315095,locgd,6.467296891301501,4.7830392690660615
100,0.0039810717055349,appr,3.4529020569566127,6.21177434723685
100,0.0039810717055349,locgd,3.082141285998304,3.8001869763739893
100,0.0063095734448019,appr,5.135352535011158,5.081142141114935
100,0.0063095734448019,locgd,3.899380487583838,3.062153640359908
100,0.01,appr,3.0436697105683517,4.261907584668218
100,0.01,locgd,3.5269245163646223,2.613137923385377
100,0.0158489319246111,appr,3.486894507099973,3.5739909941552988
100,0.0158489319246111,locgd,2.149728603378086,2.2697564221790407
100,0.0251188643150958,appr,2.6042918457798594,2.988626678815067
100,0.0251188643150958,locgd,1.4638883523728161,1.9033178138735263
100,0.0398107170553497,appr,1.5928374895905173,2.63219394714102
100,0.0398107170553497,locgd,2.29064958516706,1.5032137361793536
100,0.0630957344480193,appr,1.8310488173176136,2.154903958013362
100,0.0630957344480193,locgd,1.0790504600403263,1.035224961719039
100,0.1,appr,1.5799061102818601,1.5534869403318325
100,0.1,locgd,1.1746435888885325,0.7133327832045795
101,0.001,appr,7.55189698210483,11.426542533216537
101,0.001,locgd,3.85504379676443,7.5582948485550485
101,0.0015848931924611,appr,7.008713799185379,9.198772192835015
101,0.0015848931924611,locgd,5.527027718672329,5.990130458570993
101,0.0025118864315095,appr,5.0948718852954,7.498435575649869
101,0.0025118864315095,locgd,4.982464697000035,4.795972137310358
101,0.0039810717055349,appr,5.129944215969914,6.186454224351553
101,0.0039810717055349,locgd,4.495039124257264,3.673288541838625
101,0.0063095734448019,appr,3.2876520157910867,5.046849763657413
101,0.0063095734448019,locgd,3.3722319333408857,3.0820485537318554
101,0.01,appr,2.4804726158118915,4.2108289707492
101,0.01,locgd,4.12277833579881,2.591303893887293
101,0.0158489319246111,appr,3.002415795871646,3.5585600366028
101,0.0158489319246111,locgd,2.639437833715581,2.1560257617441057
101,0.0251188643150958,appr,1.7057489469017408,3.0259351961858973
101,0.0251188643150958,locgd,1.4395975781352714,1.884762790851626
101,0.0398107170553497,appr,2.1789279364938863,2.530750349589565
101,0.0398107170553497,locgd,1.4464869904112228,1.571085368906921
101,0.0630957344480193,appr,2.0539019692883733,2.2625675449673177
101,0.0630957344480193,locgd,1.5227263704122107,1.1462118865949675
101,0.1,appr,0.9497433238271029,1.966493256996028
101,0.1,locgd,0.5613288773590864,0.87890687903868
121,0.001,appr,7.124322562180364,11.302637404893456
121,0.001,locgd,4.014851016808036,7.568693414094779
121,0.0015848931924611,appr,6.00155542065924,9.25557811852259
121,0.0015848931924611,locgd,4.124203804460849,6.032204381425908
121,0.0025118864315095,appr,7.125329552820175,7.604343556840081
121,0.0025118864315095,locgd,5.9209879737135225,4.817441864656607
121,0.0039810717055349,appr,3.7204139973173587,6.222769445449792
121,0.0039810717055349,locgd,4.722005106199968,3.7312154634108157
121,0.0063095734448019,appr,6.687607476983391,5.140252191029132
121,0.0063095734448019,locgd,3.518169973250708,3.141329274257775
121,0.01,appr,3.3765508330108283,4.272427819809429
121,0.01,locgd,1.8398078012413719,2.630752959326331
121,0.0158489319246111,appr,3.1587507385566993,3.6311092303169925
121,0.0158489319246111,locgd,2.2731057980364544,2.237680040570083
121,0.0251188643150958,appr,4.377345749864329,2.9669045163603407
121,0.0251188643150958,locgd,3.2055986148891473,1.8536111065505059
121,0.0398107170553497,appr,2.412624464893266,2.5947864951995205
121,0.0398107170553497,locgd,1.2236248096086522,1.4624883808166753
121,0.0630957344480193,appr,1.852958788587739,2.306116961094271
121,0.0630957344480193,locgd,0.9976786500275636,1.1634741610471253
121,0.1,appr,1.5286852318208894,1.7978472116444055
121,0.1,locgd,0.9925044303022438,0.8832621307097592
177,0.001,appr,8.227569580955338,11.38084636580073
177,0.001,locgd,4.24524812138487,7.560726198069029
177,0.0015848931924611,appr,6.825378685551218,9.206707806217182
177,0.0015848931924611,locgd,6.87651751943213,6.0471851343601255
177,0.0025118864315095,appr,5.568192291995213,7.46363106185782
177,0.0025118864315095,locgd,5.423351789796252,4.80595183310535
177,0.0039810717055349,appr,3.523172669470884,6.212140917882236
177,0.0039810717055349,locgd,2.2996862782048617,3.714755826679942
177,0.0063095734448019,appr,3.989805473966441,5.123643788656305
177,0.0063095734448019,locgd,2.647156366891863,3.094683786885848
177,0.01,appr,3.8920115752297546,4.249473169160971
177,0.01,locgd,2.9588497611376963,2.6116140517507858
177,0.0158489319246111,appr,2.663663529790961,3.6031117921153974
177,0.0158489319246111,locgd,2.7972316144330773,2.215204843975784
177,0.0251188643150958,appr,2.489993425612017,2.94087944460639
177,0.0251188643150958,locgd,1.7308286310664576,1.7552294559558013
177,0.0398107170553497,appr,1.9961127594450354,2.6564753084947825
177,0.0398107170553497,locgd,1.5426846239870229,1.4022587356046619
177,0.0630957344480193,appr,1.5527252093503645,2.3008866788136997
177,0.0630957344480193,locgd,1.6022788713422866,1.0981394070642705
177,0.1,appr,1.0117143995035927,1.7977047687648264
177,0.1,locgd,0.6236823432257108,0.8730415765057622
193,0.001,appr,8.020995216049316,11.45451215184687
193,0.001,locgd,3.959785821722157,7.577782640909787
193,0.0015848931924611,appr,3.8821581234294076,9.22259152513065
193,0.0015848931924611,locgd,1.5759755541890352,6.039272121840225
193,0.0025118864315095,appr,7.327426838164469,7.562762377316445
193,0.0025118864315095,locgd,9.399110045828168,4.819156392312233
193,0.0039810717055349,appr,5.683257030325029,6.174036365879449
193,0.0039810717055349,locgd,3.916780675346533,3.717023623300621
193,0.0063095734448019,appr,4.537078040260566,5.038598151334264
193,0.0063095734448019,locgd,3.103951505033259,3.1283205676127874
193,0.01,appr,2.7612032054627225,4.2608336187853455
193,0.01,locgd,2.5776582781151514,2.621049372522964
193,0.0158489319246111,appr,2.5624592404771733,3.6263004952770026
193,0.0158489319246111,locgd,2.1450292932933563,2.235585081798084
193,0.0251188643150958,appr,2.5743672281066767,3.1163073519018303
193,0.0251188643150958,locgd,2.0065933100453095,1.9447937245796156
193,0.0398107170553497,appr,1.742762927555308,2.6153512632671383
193,0.0398107170553497,locgd,2.6755751378292283,1.6229383014252707
193,0.0630957344480193,appr,2.082873453327716,2.325539718721757
193,0.0630957344480193,locgd,0.9737458156154082,1.2241417754584376
193,0.1,appr,0.7839300183013789,1.804542796021233
193,0.1,locgd,0.35917535688795155,0.8716758917870356
198,0.001,appr,8.072597642678256,11.510191690664067
198,0.001,locgd,4.1449709839033115,7.586614555609259
198,0.0015848931924611,appr,30.499706552188158,9.258283719916781
198,0.0015848931924611,locgd,17.873394427089174,6.084742655298271
198,0.0025118864315095,appr,5.615045579733688,7.575251903913162
198,0.0025118864315095,locgd,4.563224762075262,4.8266135825321905
198,0.0039810717055349,appr,4.586778831507902,6.296545556653989
198,0.0039810717055349,locgd,3.849355289707547,3.828932521359787
198,0.0063095734448019,appr,4.078112613877962,5.192136213311103
198,0.0063095734448019,locgd,3.7683109847884406,3.115759919811551
198,0.01,appr,2.511280939838463,4.458890943335187
198,0.01,locgd,2.258233035949223,2.6977378891780353
198,0.0158489319246111,appr,2.545047494572557,3.623024439363544
198,0.0158489319246111,locgd,2.2691131323663245,2.331337449787885
198,0.0251188643150958,appr,3.188346622108795,3.241267869462088
198,0.0251188643150958,locgd,2.314868265296887,1.9508739553807448
198,0.0398107170553497,appr,2.2358922266833217,2.692855972100027
198,0.0398107170553497,locgd,1.8308693768220556,1.439602908378725
198,0.0630957344480193,appr,3.0536349716239672,1.9014821045478836
198,0.0630957344480193,locgd,0.977122802657763,0.9441321315546063
198,0.1,appr,0.6488194839896672,1.1402230036104162
198,0.1,locgd,0.6149544373720621,0.6986383252993378
216,0.001,appr,7.193994217236083,11.483085825452578
216,0.001,locgd,4.252943246066518,7.59981531256243
216,0.0015848931924611,appr,8.269254763759426,9.35279978203432
216,0.0015848931924611,locgd,9.319681677834943,6.070517253659075
216,0.0025118864315095,appr,7.268173256076363,7.637268427409539
216,0.0025118864315095,locgd,5.069103160465932,4.843594964172321
216,0.0039810717055349,appr,6.023557240554371,6.285420749738457
216,0.0039810717055349,locgd,5.182354441738362,3.8781805920598726
216,0.0063095734448019,appr,5.065758806017764,5.276436814594817
216,0.0063095734448019,locgd,3.6015420212209737,3.180275014036858
216,0.01,appr,4.2820638674197555,4.503756555190291
216,0.01,locgd,2.592861566274523,2.697304041348234
216,0.0158489319246111,appr,2.6460962665159555,3.796685771741531
216,0.0158489319246111,locgd,2.2816275863041646,2.213858363562689
216,0.0251188643150958,appr,2.2571578216063974,3.2830394453534257
216,0.0251188643150958,locgd,1.7827180884414244,1.8015863984309046
216,0.0398107170553497,appr,2.1052510726385605,2.7516016106140375
216,0.0398107170553497,locgd,1.4302135688934878,1.3381409087054066
216,0.0630957344480193,appr,2.548659842592644,2.169747584097739
216,0.0630957344480193,locgd,1.6475481860739374,1.0251343044441117
216,0.1,appr,1.2772456224570352,1.5866602880457146
216,0.1,locgd,0.745474182490559,0.7337717004083724
233,0.001,appr,7.6491185421493935,11.357569104376957
233,0.001,locgd,3.953608487959068,7.523528233430917
233,0.0015848931924611,appr,4.375693883966534,9.268102039839949
233,0.0015848931924611,locgd,1.8325282655686688,6.014357422170659
233,0.0025118864315095,appr,6.255905740156835,7.488270093058597
233,0.0025118864315095,locgd,7.908232927796378,4.7728298342674895
233,0.0039810717055349,appr,9.793733051340057,6.1947485213773135
233,0.0039810717055349,locgd,9.893897603227709,3.6770322777138618
233,0.0063095734448019,appr,3.5354015253559656,5.059361405840018
233,0.0063095734448019,locgd,2.5892925938714715,3.0259951455775393
233,0.01,appr,3.4123032780022102,4.232907508970533
233,0.01,locgd,2.519645405926296,2.5970135886173336
233,0.0158489319246111,appr,2.666316160518954,3.536585901397298
233,0.0158489319246111,locgd,1.8945729817598271,2.209052651817938
233,0.0251188643150958,appr,1.7068722961600598,3.0111596406486076
233,0.0251188643150958,locgd,1.7673411675796369,1.874674444193163
